unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
237,part,pot,0.024269953405833163,black-c,142117568.0,2707514.0,549930.0,0.0038116750693147771,airplane,1310659.0,1219354.0,34421.0,0.013792719322709802,pot,428835.0,480813.0,21554.0,0.024269953405833163,food,1124121.0,705982.0,35097.0,0.019552580882737997,baggage_claim-s,319225.0,470391.0,11405.0,0.014655408366111502,spiralled,1634432.0,314796.0,44239.0,0.023222706272844621
250,object,cat,0.024210879317183829,black-c,142117568.0,2588714.0,877599.0,0.006101696697035041,cat,4228548.0,1284180.0,130313.0,0.024210879317183829,head,5034747.0,608399.0,92167.0,0.016603737827147247,metal,3523669.0,633418.0,57316.0,0.013980293045635963,auto_factory-s,191535.0,479263.0,7055.0,0.010629113979356467,interlaced,1659970.0,214838.0,24546.0,0.013266229323198552
150,texture,stratified,0.024187081611600929,orange-c,30864899.0,2425515.0,526587.0,0.016072206705278966,ground,7934379.0,1269511.0,188861.0,0.020949572097882327,base,73996.0,203842.0,5174.0,0.018975735704016658,brick,429724.0,332166.0,10343.0,0.013762279671131677,batters_box-s,127690.0,622910.0,13508.0,0.018326070558356347,stratified,1596125.0,472991.0,48864.0,0.024187081611600929
66,object,car,0.023896805606049336,grey-c,161925849.0,2553596.0,971548.0,0.0059419026103674976,car,5435238.0,1157825.0,153876.0,0.023896805606049336,monitor,143991.0,469899.0,4889.0,0.0080279014320173512,metal,3523669.0,696159.0,55582.0,0.01334743432544571,laundromat-s,370301.0,607252.0,16792.0,0.017477811859557161,,25372003.0,81632.0,62918.0,0.0024779922520502275
113,object,bus,0.023835936452821518,white-c,73689572.0,2562674.0,323456.0,0.0042599914999303951,bus,1654056.0,1554052.0,74688.0,0.023835936452821518,screen,689450.0,601775.0,25625.0,0.020247313527180785,paper,478153.0,478180.0,8327.0,0.0087836996812256443,music_studio-s,280918.0,823238.0,16841.0,0.015488611855809954,zigzagged,1647201.0,135887.0,23568.0,0.01339456215331454
39,scene,auditorium-s,0.02378328477436998,orange-c,30864899.0,2675714.0,156232.0,0.0046797932242625675,airplane,1310659.0,1801476.0,58688.0,0.019220245185195616,body,1312994.0,458287.0,39311.0,0.022697275356963458,food,1124121.0,340909.0,8544.0,0.0058661737908912272,auditorium-s,497991.0,1030197.0,35501.0,0.02378328477436998,studded,1621663.0,345249.0,22513.0,0.011578384889109694
235,part,shop window,0.023692312203131411,green-c,64303167.0,2467426.0,688058.0,0.010412100564846672,plant,3826627.0,1461879.0,98744.0,0.019026691397408976,shop window,238282.0,459999.0,16161.0,0.023692312203131411,glass,2287279.0,392510.0,23633.0,0.0088974442766162828,florist_shop-outdoor-s,127690.0,748712.0,8248.0,0.0095006185538510438,fibrous,1864274.0,218147.0,33651.0,0.01642497693738194
180,scene,ball_pit-s,0.023635720487506826,green-c,64303167.0,3118267.0,450516.0,0.0067270393396727819,tree,21530467.0,1493898.0,270990.0,0.011909881501095992,screen,689450.0,989749.0,9650.0,0.0057800040609769466,metal,3523669.0,859027.0,38548.0,0.008873546665537177,ball_pit-s,280918.0,132898.0,9555.0,0.023635720487506826,sprinkled,1749353.0,272704.0,43871.0,0.022177388779417103
126,texture,paisley,0.02291388220618373,purple-c,11026903.0,2176249.0,62312.0,0.0047418582069334988,bed,6001986.0,1084642.0,88852.0,0.012697176931642282,muzzle,678509.0,507352.0,8942.0,0.0075978040969684408,carpet,4479475.0,422152.0,44635.0,0.0091898442492802136,childs_room-s,983213.0,577934.0,24082.0,0.015667522193270941,paisley,1583356.0,253470.0,41146.0,0.02291388220618373
88,object,horse,0.022897830279219603,orange-c,30864899.0,2423104.0,179137.0,0.0054105447163306647,horse,1249989.0,1140647.0,53515.0,0.022897830279219603,torso,7789829.0,592241.0,121761.0,0.014740489732284834,ceramic,691094.0,651196.0,20893.0,0.015811296680709887,bathroom-s,9423522.0,571593.0,80345.0,0.0081035666989753667,freckled,1583356.0,61851.0,5809.0,0.0035433738482052559
171,scene,kindergarden_classroom-s,0.022789890228849412,yellow-c,34739742.0,2637096.0,268334.0,0.0072310648793602675,bus,1654056.0,1311465.0,37412.0,0.012776846763559689,body,1312994.0,669736.0,27886.0,0.01426507690639253,paper,478153.0,705678.0,10577.0,0.0090150981799337563,kindergarden_classroom-s,280918.0,493830.0,17263.0,0.022789890228849412,dotted,2987946.0,168180.0,34943.0,0.011195434551578681
85,part,wheel,0.02272193322479164,yellow-c,34739742.0,2760245.0,183748.0,0.0049240760838732975,bicycle,1169902.0,1778409.0,64571.0,0.0223914083793962,wheel,1540612.0,823151.0,52516.0,0.02272193322479164,concrete,389074.0,399840.0,4567.0,0.0058226779728869993,playground-s,446915.0,588709.0,15816.0,0.015508801656782452,banded,2617645.0,274195.0,38726.0,0.013573239625195488
81,part,pane,0.022212125856670532,orange-c,30864899.0,2734115.0,265230.0,0.0079567924241664249,windowpane,8991243.0,1342722.0,155164.0,0.015243838640720061,pane,489020.0,444689.0,20289.0,0.022212125856670532,glass,2287279.0,799448.0,27357.0,0.0089420370860667387,dining_room-s,5797126.0,845750.0,111456.0,0.017064589323608038,grid,1712438.0,114388.0,26248.0,0.014577541211766444
127,object,bird,0.022116092361599504,blue-c,62464739.0,2600849.0,842596.0,0.013119849663808874,bird,1046893.0,2071990.0,67485.0,0.022116092361599504,head,5034747.0,895727.0,52198.0,0.0088798144217794462,granite,1339600.0,209004.0,5298.0,0.003432890172136958,lighthouse-s,600143.0,778263.0,26430.0,0.019549163594620021,,25372003.0,154571.0,126585.0,0.0049836635756023359
178,part,muzzle,0.020508939178613857,red-c,21346526.0,2646343.0,209012.0,0.0087879774924647415,dog,3854036.0,1489373.0,68204.0,0.012929165785974195,muzzle,678509.0,512080.0,23927.0,0.020508939178613857,food,1124121.0,490304.0,25663.0,0.016152828428675912,conference_center-s,165997.0,720047.0,11685.0,0.013364075854425925,pitted,1864274.0,310410.0,21097.0,0.0097962144087979722
5,part,leg,0.020405893587157442,blue-c,62464739.0,2688260.0,790448.0,0.012281178848861972,person,14745720.0,1627820.0,268959.0,0.01670077600901259,leg,2832633.0,892473.0,74494.0,0.020405893587157442,plastic-opaque,587694.0,597848.0,12360.0,0.010535449742665673,kindergarden_classroom-s,280918.0,579977.0,11957.0,0.014084656358886042,chequered,1557818.0,158509.0,12270.0,0.0072004633647818122
157,material,carpet,0.020235541584657284,red-c,21346526.0,2482074.0,168194.0,0.0071086692257098212,floor,20690801.0,922617.0,290414.0,0.013619750763072595,headboard,509067.0,380753.0,6011.0,0.0068012432550471867,carpet,4479475.0,989668.0,108476.0,0.020235541584657284,bedroom-s,19511032.0,681412.0,208945.0,0.010455876621006161,bumpy,2119654.0,78000.0,13336.0,0.0061053381421569573
71,object,train,0.020055081726880856,yellow-c,34739742.0,2954553.0,653711.0,0.017648506837797159,train,1669220.0,1804192.0,68290.0,0.020055081726880856,head,5034747.0,1004109.0,89722.0,0.015081522789703509,food,1124121.0,568918.0,17064.0,0.010181536120765524,moon_bounce-s,140459.0,678203.0,15990.0,0.019920963980305777,veined,1838736.0,346068.0,35250.0,0.016398750624548163
183,object,bird,0.02004354927909793,white-c,73689572.0,2422571.0,401306.0,0.0053005093577290661,bird,1046893.0,1334263.0,46789.0,0.02004354927909793,head,5034747.0,693570.0,109163.0,0.01942694576443358,paper,478153.0,670904.0,7441.0,0.006517953497498283,office-s,1570587.0,583831.0,23449.0,0.011003914181764258,,25372003.0,65529.0,54686.0,0.0021544471411913384
44,object,dog,0.019473088455554462,white-c,73689572.0,2397836.0,493645.0,0.0065302345115429697,dog,3854036.0,1061694.0,93896.0,0.019473088455554462,torso,7789829.0,394311.0,83596.0,0.010319800744246313,ceramic,691094.0,563526.0,13775.0,0.011101305964886831,fountain-s,191535.0,574659.0,5000.0,0.0065686277085736343,frilly,1647201.0,117226.0,9959.0,0.0056763645731925574
3,part,body,0.019435490851475706,orange-c,30864899.0,2439525.0,151886.0,0.0045814290296567941,bottle,954397.0,1334252.0,40889.0,0.018190999039043313,body,1312994.0,465400.0,33905.0,0.019435490851475706,metal,3523669.0,618606.0,41071.0,0.010014376266091616,tower-s,497991.0,744279.0,21540.0,0.017645179523727607,,25372003.0,116361.0,94706.0,0.0037295138809855595
143,part,screen,0.018966736121446642,blue-c,62464739.0,2740958.0,554425.0,0.0085756240031905333,motorbike,1463055.0,1433941.0,49300.0,0.017312241194284782,screen,689450.0,734609.0,26507.0,0.018966736121446642,glass,2287279.0,637571.0,20209.0,0.0069574863124220862,ball_pit-s,280918.0,556465.0,14441.0,0.017548016749661579,dotted,2987946.0,258227.0,38766.0,0.012086398763861275
152,scene,building_facade-s,0.01834534945136141,orange-c,30864899.0,2729408.0,143910.0,0.0043021910920818069,track,499164.0,1815448.0,33549.0,0.014707616580515313,roof,451342.0,475489.0,14020.0,0.015359148827084685,metal,3523669.0,418503.0,20357.0,0.0051907088937137528,building_facade-s,3205019.0,1183247.0,79054.0,0.01834534945136141,zigzagged,1647201.0,182652.0,11669.0,0.0064179422984692418
233,object,house,0.018137845014537222,orange-c,30864899.0,2332533.0,176707.0,0.0053513967364435516,house,1865979.0,1413836.0,58429.0,0.018137845014537222,body,1312994.0,575122.0,16763.0,0.0089576899708392801,glass,2287279.0,415028.0,8094.0,0.0030042168158196845,building_facade-s,3205019.0,870180.0,66464.0,0.016579793875125197,,25372003.0,90532.0,84801.0,0.0033415512984729056
49,object,road,0.018112292165964026,white-c,73689572.0,2338197.0,656933.0,0.0087160105269364404,road,13092677.0,1655042.0,262363.0,0.018112292165964026,wheel,1540612.0,736073.0,28424.0,0.01264266026053025,carpet,4479475.0,294688.0,47929.0,0.010141055224942311,nursery-s,842754.0,781012.0,13740.0,0.0085340236741518454,braided,1596125.0,185925.0,18556.0,0.010522292675790221
153,object,ceiling,0.017656674939326465,orange-c,30864899.0,2350118.0,328661.0,0.0099938406067245633,ceiling,12335942.0,946748.0,230459.0,0.017656674939326465,top,389265.0,247507.0,5751.0,0.0091138012839509282,wood,9965408.0,796338.0,140562.0,0.013234117778206272,galley-s,408608.0,742172.0,14458.0,0.012723506189266775,,25372003.0,35127.0,33106.0,0.0013047201342601393
106,texture,grid,0.017253409345517966,brown-c,185306464.0,2473826.0,793965.0,0.0042461126502165332,windowpane,8991243.0,1342996.0,157461.0,0.015472578845681807,pane,489020.0,330468.0,13368.0,0.016583138986751348,tile,4032446.0,547803.0,32930.0,0.0072416296283590396,bow_window-outdoor-s,293687.0,958870.0,16394.0,0.01326200509156155,grid,1712438.0,117254.0,31033.0,0.017253409345517966
245,part,screen,0.017008298447021664,orange-c,30864899.0,2562007.0,256188.0,0.0077233178974298955,tvmonitor,1035941.0,1109755.0,31145.0,0.014728895164978287,screen,689450.0,351279.0,17405.0,0.017008298447021664,wood,9965408.0,883137.0,86606.0,0.0080474345747546059,kitchen-s,9168142.0,837579.0,130691.0,0.013234491439519677,,25372003.0,31643.0,29416.0,0.0011592864098733243
189,object,boat,0.017007792215895309,orange-c,30864899.0,2386127.0,176197.0,0.0053272233093026727,boat,1263898.0,1344070.0,43614.0,0.017007792215895309,body,1312994.0,445067.0,16120.0,0.0092540447695989708,metal,3523669.0,539831.0,20320.0,0.0050257470604820956,windmill-s,255380.0,682727.0,14765.0,0.01599082463485902,,25372003.0,107021.0,93383.0,0.0036785756168221241
144,object,dog,0.016948476142655464,yellow-c,34739742.0,2177746.0,238460.0,0.0065012627924600401,dog,3854036.0,962173.0,80267.0,0.016948476142655464,head,5034747.0,378631.0,83939.0,0.015750062999126173,painted,13712616.0,525023.0,155061.0,0.011010839066540231,waiting_room-s,1353514.0,524629.0,13823.0,0.0074144996567112945,spiralled,1634432.0,58727.0,5249.0,0.0031097629612953297
32,color,orange-c,0.016870207270492193,orange-c,30864899.0,2591950.0,555060.0,0.016870207270492193,cabinet,5413623.0,1489285.0,83487.0,0.012242534960079456,drawer,550426.0,340624.0,9182.0,0.010411989095873757,wood,9965408.0,498384.0,66589.0,0.0064045109054810222,abbey-s,408608.0,1000057.0,18475.0,0.013289550349232839,woven,1813198.0,196433.0,25204.0,0.012700895522989759
247,object,book,0.016808650785987502,red-c,21346526.0,2546708.0,162216.0,0.0068356106762887288,book,624354.0,1502828.0,35164.0,0.016808650785987502,wheel,1540612.0,523462.0,32826.0,0.016160508219577326,paper,478153.0,546282.0,3355.0,0.0032857366709758292,library-indoor-s,306456.0,816205.0,15245.0,0.013766281144574396,interlaced,1659970.0,165401.0,20102.0,0.011135182623753025
46,object,bed,0.016317614075929143,orange-c,30864899.0,2378362.0,314378.0,0.0095471808138769838,bed,6001986.0,1056475.0,113328.0,0.016317614075929143,drawer,550426.0,413620.0,9641.0,0.010101581613675534,fabric,8692975.0,789375.0,108503.0,0.011575076913459329,reception-s,804447.0,714520.0,18289.0,0.012187158071218476,waffled,1583356.0,66542.0,3736.0,0.0022695214687254352
240,texture,waffled,0.016191937343095257,yellow-c,34739742.0,2632708.0,499928.0,0.01355828060798228,airplane,1310659.0,1210995.0,34301.0,0.013790161669855465,body,1312994.0,440951.0,24026.0,0.013888511543026004,food,1124121.0,682989.0,21611.0,0.012103619212332238,bakery-shop-s,727833.0,590367.0,16194.0,0.012437730701701835,waffled,1583356.0,265277.0,29456.0,0.016191937343095257
199,object,bed,0.016140857480943648,pink-c,18799488.0,2449420.0,107068.0,0.0050642706595074036,bed,6001986.0,1221674.0,114744.0,0.016140857480943648,stern,187807.0,501663.0,3553.0,0.0051799270174088113,food,1124121.0,767664.0,17426.0,0.0092970450164562932,mountain_snowy-s,1825967.0,691575.0,24891.0,0.0099857541228194398,stratified,1596125.0,190189.0,23081.0,0.013090158816219978
135,texture,pleated,0.01570068054448007,white-c,73689572.0,2506479.0,454450.0,0.0060000052018969073,fence,2262283.0,1540052.0,34025.0,0.0090292465322651273,roof,451342.0,466335.0,7819.0,0.008593648679244453,fabric,8692975.0,434380.0,50076.0,0.0055166311402348655,field-cultivated-s,651219.0,734746.0,13591.0,0.0099032770950192878,pleated,1532280.0,294220.0,28234.0,0.01570068054448007
231,part,ear,0.015662350928557729,orange-c,30864899.0,2337401.0,326220.0,0.0099227158469014556,dog,3854036.0,746216.0,53935.0,0.011863449029181202,ear,797925.0,271927.0,16498.0,0.015662350928557729,wood,9965408.0,764779.0,155315.0,0.014687175409782737,galley-s,408608.0,355271.0,9680.0,0.0128348088501841,braided,1596125.0,102571.0,11351.0,0.006727136418456214
114,object,train,0.01552581253566958,white-c,73689572.0,2188997.0,299147.0,0.0039580482634545685,train,1669220.0,1110199.0,42493.0,0.01552581253566958,coach,701489.0,357984.0,11272.0,0.010753662704004288,metal,3523669.0,519369.0,30767.0,0.0076682258003011265,office-s,1570587.0,659654.0,18891.0,0.00854274538178036,,25372003.0,73495.0,62918.0,0.0024787866324069499
238,part,body,0.015399420500465416,white-c,73689572.0,2566484.0,778883.0,0.010319451153794538,boat,1263898.0,1469266.0,39476.0,0.014655000876122252,body,1312994.0,621085.0,29332.0,0.015399420500465416,paper,478153.0,458814.0,8526.0,0.0091831360312610057,baptistry-outdoor-s,178766.0,650653.0,7112.0,0.0086488379644098848,sprinkled,1749353.0,200134.0,13400.0,0.0069211765793582621
202,object,cat,0.015369889537262024,grey-c,161925849.0,2400003.0,1118418.0,0.006852739318234732,cat,4228548.0,1438208.0,85779.0,0.015369889537262024,torso,7789829.0,442490.0,96617.0,0.011875680795584695,tile,4032446.0,338970.0,25040.0,0.0057611214492257461,street-s,28615329.0,660878.0,193645.0,0.0066584573945032768,crystalline,1557818.0,257731.0,24214.0,0.013517292968651871
158,scene,bowling_alley-s,0.013470529353520871,orange-c,30864899.0,2713358.0,146120.0,0.0043706449276634633,pool table,443452.0,1348336.0,20836.0,0.011765423342925161,wing,328483.0,404716.0,9651.0,0.01333843780924002,metal,3523669.0,595669.0,46438.0,0.011401703945591594,bowling_alley-s,306456.0,628052.0,12421.0,0.013470529353520871,braided,1596125.0,216816.0,12346.0,0.0068566223942641185
23,texture,honeycombed,0.013158829936875303,orange-c,30864899.0,2363903.0,178270.0,0.0053938617387459904,table,4870973.0,1419709.0,48816.0,0.007820738221551056,top,389265.0,395427.0,4097.0,0.0052485603930335183,food,1124121.0,492647.0,8264.0,0.005137693160850082,building_facade-s,3205019.0,981022.0,41823.0,0.010091891884065944,honeycombed,1583356.0,255506.0,23883.0,0.013158829936875303
210,part,body,0.012258464367634047,blue-c,62464739.0,2404127.0,226262.0,0.0035001993422170926,bottle,954397.0,1561738.0,23946.0,0.0096084205491638076,body,1312994.0,527714.0,22291.0,0.012258464367634047,metal,3523669.0,396959.0,14574.0,0.0037311312132397557,alley-s,1110903.0,857407.0,23501.0,0.012083963000993929,freckled,1583356.0,113158.0,5534.0,0.0032726584584087332
212,texture,honeycombed,0.011854339435479554,blue-c,62464739.0,2560036.0,290618.0,0.0044894073464183679,bicycle,1169902.0,1788162.0,29267.0,0.0099928400636848502,leg,2832633.0,719107.0,38724.0,0.011023007011639002,carpet,4479475.0,374545.0,13401.0,0.002768447589037683,playground-s,446915.0,772087.0,12102.0,0.010027342779020631,honeycombed,1583356.0,269068.0,21702.0,0.011854339435479554
165,material,leather,0.011670724355948913,black-c,142117568.0,2345390.0,1623141.0,0.011363365160290005,ground,7934379.0,1131958.0,84216.0,0.0093759591971651242,torso,7789829.0,480745.0,67149.0,0.0081854835023176288,leather,479449.0,386529.0,9990.0,0.011670724355948913,fastfood_restaurant-s,306456.0,305746.0,4926.0,0.0081116329313195307,spiralled,1634432.0,213585.0,20952.0,0.01146757230859329
